id	email	ssid	bssid	level	frequency	latitude	longitude	timestamp
45492	user19	Koukidis.DE	cc:1a:fa:42:1c:0a	-94	2412	37.98194776914233	23.73361988066372	2015-04-21 13:35:58
45493	user19	A-TEMPO cafe	e8:94:f6:ed:e7:48	-91	2437	37.98195369435968	23.733758529795104	2015-04-21 13:35:59
45494	user19	conn-x9bd48c	cc:1a:fa:9b:d4:8c	-92	2462	37.981884384187495	23.733630703394795	2015-04-21 13:36:00
45495	user19	OTE30dc11	00:13:33:a0:0e:b4	-96	2437	37.98194491129773	23.733761729234345	2015-04-21 13:36:00
45496	user19	CYTA 1	58:98:35:7a:86:f9	-94	2422	37.98198949226475	23.73376047925682	2015-04-21 13:36:02
45497	user19	conn-xa7decc	4c:09:b4:a7:de:cc	-90	2472	37.9817759602982	23.733525890486657	2015-04-21 13:36:02
45498	user19	cafe	2c:26:c5:72:08:60	-92	2447	37.98193553032302	23.7335781151172	2015-04-21 13:36:04
45499	user19	OTEc928c8	a4:7e:39:c9:28:c8	-77	2462	37.98202952016368	23.733730788177787	2015-04-21 13:36:04
45500	user19	Kasatkinalaw	00:26:44:4e:60:56	-83	2432	37.98202027102441	23.733650715502822	2015-04-21 13:36:05
45501	user19	OTE001379	d4:21:22:00:13:79	-88	2462	37.981984915687406	23.73366300847492	2015-04-21 13:36:06
45502	user19	OTE335620	b0:75:d5:33:56:20	-89	2472	37.981919957681505	23.733797898141464	2015-04-21 13:36:06
45503	user19	HOMEWISE	38:46:08:c3:3c:97	-91	2437	37.9820079810162	23.73382747985155	2015-04-21 13:36:06
45504	user19	Vodafone-00762	00:1d:1c:fc:5c:20	-92	2437	37.98202298600974	23.73382052830957	2015-04-21 13:36:06
45505	user19	OTE4C9999	00:0e:8f:4c:99:99	-93	2437	37.98197751979416	23.733966435178594	2015-04-21 13:36:11
45506	user19	OTE8674	00:15:56:b7:76:69	-86	2442	37.98188895777864	23.733901265200554	2015-04-21 13:36:12
45507	user19	wireless	b0:75:d5:35:0a:f4	-89	2427	37.981979207609605	23.733854214352114	2015-04-21 13:36:13
45508	user19	OTEc928c8	a4:7e:39:c9:28:c8	-92	2462	37.98202952016368	23.733730788177787	2015-04-21 13:36:15
45509	user19	HOMEWISE	38:46:08:c3:3c:97	-76	2437	37.9820079810162	23.73382747985155	2015-04-21 13:36:15
45510	user19	wireless	b0:75:d5:35:0a:f4	-86	2427	37.981979207609605	23.733854214352114	2015-04-21 13:36:16
45511	user19	ikatexniki	00:14:7f:84:91:c3	-89	2412	37.982026930566825	23.733879249548895	2015-04-21 13:36:16
45512	user19	Internet	00:1d:19:8c:c0:4e	-91	2452	37.98197442259776	23.733888595390198	2015-04-21 13:36:16
45513	user19	SOUNDIMAGE	00:1c:a2:ab:4a:59	-89	2452	37.98194543988459	23.73398836464706	2015-04-21 13:36:17
45514	user19	OTEe79426	38:46:08:e7:94:26	-95	2422	37.98202595687912	23.73400299297315	2015-04-21 13:36:17
45515	user19	HOMEWISE	38:46:08:c3:3c:97	-85	2437	37.9820079810162	23.73382747985155	2015-04-21 13:36:18
45516	user19	ikatexniki	00:14:7f:84:91:c3	-90	2412	37.982026930566825	23.733879249548895	2015-04-21 13:36:18
45517	user19	IZHMA	20:89:86:03:2b:dc	-78	2412	37.982008746045175	23.733927054111394	2015-04-21 13:36:19
45518	user19	OTEf1cd20	34:4d:ea:f1:cd:20	-79	2472	37.98194334029556	23.73399148532912	2015-04-21 13:36:19
45519	user19	Design & Construction	38:22:9d:a3:1d:1f	-91	2462	37.98188944757073	23.733919573906633	2015-04-21 13:36:20
45520	user19	syllogos ALPHA	00:4f:62:14:c6:d3	-92	2462	37.98193211684034	23.733953510013105	2015-04-21 13:36:21
45521	user19	korfiatis	2c:26:c5:71:fd:84	-92	2462	37.98194243980422	23.733892167053384	2015-04-21 13:36:22
45522	user19	conn-x92416c	8c:e0:81:92:41:6c	-93	2467	37.981923731188935	23.7339338239909	2015-04-21 13:36:23
45523	user19	Oxygen-49731	00:1d:1c:a5:e1:9c	-91	2462	37.98193317112015	23.73398963566368	2015-04-21 13:36:25
45524	user19	IZHMA	20:89:86:03:2b:dc	-77	2412	37.982008746045175	23.733927054111394	2015-04-21 13:36:25
45525	user19	korfiatis	2c:26:c5:71:fd:84	-70	2462	37.98194243980422	23.733892167053384	2015-04-21 13:36:26
45526	user19	korfiatis	2c:26:c5:71:fd:84	-82	2462	37.98194243980422	23.733892167053384	2015-04-21 13:36:26
45527	user19	HOL_ZTE_6	20:89:86:0e:84:8b	-94	2432	37.982052342516404	23.734003989643956	2015-04-21 13:36:26
45528	user19	TP-LINK_DD69AA	e8:94:f6:dd:69:aa	-87	2472	37.98196138290412	23.734087558454583	2015-04-21 13:36:27
45529	user19	HOMEWISE	38:46:08:c3:3c:97	-87	2437	37.98200447717677	23.733941152715282	2015-04-21 13:36:27
45530	user19	Design & Construction	38:22:9d:a3:1d:1f	-88	2462	37.98204320810907	23.73397046174827	2015-04-21 13:36:27
45531	user19	HOMEWISE	38:46:08:c3:3c:97	-79	2437	37.98200447717677	23.733941152715282	2015-04-21 13:36:28
45532	user19	conn-x9bad7c	cc:1a:fa:9b:ad:7c	-94	2472	37.9819176697687	23.73397434747737	2015-04-21 13:36:28
45533	user19	Office Wifi	00:13:33:9f:8a:40	-95	2437	37.98196699024477	23.733954624167186	2015-04-21 13:36:29
45534	user19	0852	00:19:3e:e8:6d:dd	-96	2452	37.982131403329134	23.73439882065603	2015-04-21 13:36:30
45535	user19	SOUNDIMAGE	00:1c:a2:ab:4a:59	-90	2452	37.982099510314264	23.73439596539372	2015-04-21 13:36:30
45536	user19	Oxygen-49731	00:1d:1c:a5:e1:9c	-95	2462	37.98215539107253	23.734316257714227	2015-04-21 13:36:31
45537	user19	SOUNDIMAGE	00:1c:a2:ab:4a:59	-93	2452	37.982099510314264	23.73439596539372	2015-04-21 13:36:35
45538	user19	OTEc75fea	00:13:33:90:80:4c	-93	2462	37.982167733921756	23.734186804738773	2015-04-21 13:36:35
45539	user19	GUEST_WIRELESS_LAN	00:23:5e:b0:1f:d1	-89	2462	37.982205910225574	23.734131113943356	2015-04-21 13:36:35
45540	user19	ethnegersia	54:22:f8:21:03:0c	-90	2412	37.982083943118525	23.734097994046092	2015-04-21 13:36:36
45541	user19	Xerox	7e:3d:0c:22:3d:d8	-92	2457	37.98195627293231	23.73416686450852	2015-04-21 13:36:36
45542	user19	CYTABE94	ec:8a:4c:a7:be:94	-93	2437	37.982009761702685	23.73418135202772	2015-04-21 13:36:37
45543	user19	antigoni-net	14:60:80:87:3a:5c	-90	2467	37.98207839003419	23.734107831308663	2015-04-21 13:36:38
45544	user19	OTE WiFi Fon	14:60:80:87:3a:5d	-92	2467	37.9819774437218	23.734094392510467	2015-04-21 13:36:38
45545	user19	ocosafe	00:13:33:13:7a:f0	-95	2437	37.982053127091596	23.734116031820346	2015-04-21 13:36:39
45546	user19	HUAWEI-E5220-46ed	40:cb:a8:d2:46:ed	-95	2437	37.98191054222422	23.73411575624914	2015-04-21 13:36:39
45547	user19	Oxygen-24456???;	00:30:b4:12:34:56	-92	2422	37.98196515721757	23.734040628445964	2015-04-21 13:36:41
45548	user19	Oxygen-24456???;	00:30:b4:12:34:56	-93	2422	37.98196515721757	23.734040628445964	2015-04-21 13:36:41
45549	user19	uoa-guest	08:1f:f3:e0:2f:bd	-97	5180	37.98177043125448	23.73401444946501	2015-04-21 13:36:43
45550	user19	uoa	00:26:99:33:5b:7f	-87	5500	37.981480783186775	23.734159169248738	2015-04-21 13:36:44
45551	user19	eduroam	00:26:99:33:5b:7e	-86	5500	37.98156497556572	23.734064150315803	2015-04-21 13:36:45
45552	user19	uoa-guest	00:26:99:33:5b:7d	-89	5500	37.981569096329515	23.734110682015434	2015-04-21 13:36:45
45553	user19	ClickMedia	b8:a3:86:64:20:3f	-94	2457	37.981441465515125	23.734118771035998	2015-04-21 13:36:46
45554	user19	uoa-webonly	00:26:99:33:5b:7c	-87	5500	37.98146169213355	23.734078898215568	2015-04-21 13:36:46
45555	user19	conn-x92c62c	cc:1a:fa:92:c6:2c	-91	2467	37.98150049742384	23.734127048228288	2015-04-21 13:36:47
45556	user19	elkavaso_mob_sot	e4:92:fb:1d:e2:b4	-86	2437	37.981463664047276	23.734148621977912	2015-04-21 13:36:47
45557	user19	eduroam	00:26:99:33:5b:71	-77	2462	37.98140092957946	23.734131980546863	2015-04-21 13:36:47
45558	user19	uoa-webonly	00:26:99:33:5b:73	-77	2462	37.981389080734125	23.73411572920104	2015-04-21 13:36:48
45559	user19	uoa	00:26:99:33:5b:70	-73	2462	37.98140600377112	23.73410976556939	2015-04-21 13:36:48
45560	user19	uoa-guest	00:26:99:33:5b:72	-74	2462	37.981395700267285	23.733997279085692	2015-04-21 13:36:48
45561	user19	Pan37_home	c6:9f:db:3d:d9:26	-85	2462	37.98139956891109	23.73400084505088	2015-04-21 13:36:49
45562	user19	Pan37_home	c6:9f:db:9b:22:22	-88	2412	37.98137514722125	23.734062254366158	2015-04-21 13:36:49
45563	user19	Gemini Access point 1	00:1b:2f:0a:ce:e2	-90	2437	37.98132158793022	23.73413457329355	2015-04-21 13:36:50
45564	user19	eduroam	00:26:99:33:5b:7e	-84	5500	37.98156497556572	23.734064150315803	2015-04-21 13:36:51
45565	user19	eduroam	0c:d9:96:77:c7:62	-92	2427	37.981256972685735	23.73398184028046	2015-04-21 13:36:51
45566	user19	NLG-SEC	0c:d9:96:77:c7:60	-90	2427	37.981278104952224	23.73394386246882	2015-04-21 13:36:52
45567	user19	National_Library	0c:d9:96:77:c7:61	-89	2427	37.98129332997276	23.733964936975593	2015-04-21 13:36:54
45568	user19	National Library	14:d6:4d:86:06:5e	-89	2472	37.9812670545793	23.73390658948225	2015-04-21 13:36:55
45569	user19	Pan37_home	c6:9f:db:31:b4:5d	-87	2412	37.98122996576644	23.73391167051005	2015-04-21 13:36:56
45570	user19	AP_PR37b	c2:9f:db:31:b4:5d	-86	2412	37.98120875535202	23.733958883005	2015-04-21 13:36:56
45571	user19	Pan37_home	2e:a4:3c:4d:10:69	-86	2462	37.98118115214611	23.73380981310631	2015-04-21 13:36:57
45572	user19	Pan37_home	2e:a4:3c:4d:0f:cf	-87	2462	37.98119146811912	23.73385003817002	2015-04-21 13:36:57
45573	user19	CYTABE94	ec:8a:4c:a7:be:94	-88	2437	37.981154459115146	23.73386369933544	2015-04-21 13:36:57
45574	user19	AP_PR37b	2a:a4:3c:4d:10:69	-87	2462	37.98111541606889	23.73383648092815	2015-04-21 13:36:58
45575	user19	AP_PR37b	2a:a4:3c:4d:0f:cf	-90	2462	37.981259806350565	23.733802578986104	2015-04-21 13:36:59
45576	user19	AP_PR37b	2a:a4:3c:4d:10:03	-93	2437	37.98126308632421	23.73385931633054	2015-04-21 13:36:59
45577	user19	AP_PR37b	c2:9f:db:9b:22:22	-87	2412	37.981244261553655	23.73369102794488	2015-04-21 13:37:00
45578	user19	Pan37_home	c6:9f:db:31:b4:5d	-83	2412	37.98122996576644	23.73391167051005	2015-04-21 13:37:02
45579	user19	Pan37_home	2e:a4:3c:4d:10:69	-83	2462	37.98118115214611	23.73380981310631	2015-04-21 13:37:03
45580	user19	AP_PR37b	c2:9f:db:9b:22:22	-84	2412	37.981244261553655	23.73369102794488	2015-04-21 13:37:04
45581	user19	Pan37_home	2e:a4:3c:4d:10:03	-84	2437	37.98123777467856	23.733716118293653	2015-04-21 13:37:04
45582	user19	AP_PR37b	2a:a4:3c:4d:0e:98	-86	2412	37.98128643553522	23.733556353343886	2015-04-21 13:37:05
45583	user19	AP_PR37b	c2:9f:db:3d:d9:26	-86	2462	37.981242144119335	23.73348894121314	2015-04-21 13:37:06
45584	user19	AP_PR37b	2a:a4:3c:4d:0f:cf	-86	2462	37.981371197780625	23.733541757943886	2015-04-21 13:37:06
45585	user19	Pan37_home	c6:9f:db:3d:d9:26	-87	2462	37.98122227902781	23.733468097707995	2015-04-21 13:37:06
45586	user19	uoa	08:1f:f3:b2:bd:9f	-91	5200	37.981165230639185	23.73350287712648	2015-04-21 13:37:07
45587	user19	uoa-guest	08:1f:f3:b2:bd:9d	-92	5200	37.981311496205	23.73341470756486	2015-04-21 13:37:07
45588	user19	eduroam	08:1f:f3:b2:bd:9e	-97	5200	37.98129082978829	23.733400440871524	2015-04-21 13:37:08
45589	user19	STASY_HOLSPOT	80:c1:6e:02:39:70	-85	2412	37.98125900946666	23.733558001063166	2015-04-21 13:37:11
45590	user19	Pan37_home	2e:a4:3c:4d:10:03	-88	2437	37.981226267990436	23.73339935103442	2015-04-21 13:37:15
45591	user19	AP_PR37b	c2:9f:db:3d:d9:26	-85	2462	37.9812020065652	23.733339272207466	2015-04-21 13:37:16
45592	user19	Pan37_home	2e:a4:3c:4d:10:69	-84	2462	37.98109201158878	23.733222573578296	2015-04-21 13:37:16
45593	user19	Pan37_home	c6:9f:db:3d:d9:26	-88	2462	37.98122227902781	23.733468097707995	2015-04-21 13:37:17
45595	user19	GRPELV-DS1	40:16:7e:2c:35:9c	-93	5180	37.980873393147775	23.73297399225536	2015-04-21 13:37:17
45596	user19	MobileWiFi-7941	0c:37:dc:a4:79:41	-85	2412	37.98069235496575	23.732834462392656	2015-04-21 13:37:18
45597	user19	Academia39	2c:26:c5:11:ba:94	-94	2437	37.980732446619086	23.732900342630206	2015-04-21 13:37:18
45598	user19	Mikel	dc:9f:db:a4:f0:0a	-87	2412	37.98073052967199	23.732740775417962	2015-04-21 13:37:20
45599	user19	hpsetup	c2:ce:46:e6:0c:74	-93	2437	37.980739638071036	23.732773989002254	2015-04-21 13:37:20
45600	user19	OTEa352	00:13:33:1e:a3:52	-91	2437	37.980745652621195	23.732697897601	2015-04-21 13:37:21
45601	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:20	-67	5180	37.980778308257904	23.732873732080645	2015-04-21 13:37:21
45602	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:30	-70	2437	37.98068537804014	23.732894367831697	2015-04-21 13:37:22
45603	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:00	-89	5220	37.98074653730993	23.732814372102784	2015-04-21 13:37:22
45604	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:10	-84	2412	37.98074901621408	23.73296449441797	2015-04-21 13:37:23
45605	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:30	-85	2437	37.98068537804014	23.732894367831697	2015-04-21 13:37:23
45606	user19	STASY_HOLSPOT	38:ea:a7:7e:1b:20	-94	5220	37.98071292306926	23.732801719771306	2015-04-21 13:37:25
45607	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:a0	-86	5180	37.98073617745321	23.73291456281765	2015-04-21 13:37:25
45608	user19	STASY_HOLSPOT	38:ea:a7:7e:1b:30	-84	2412	37.98073691765673	23.732887880282302	2015-04-21 13:37:25
45609	user19	STASY_HOLSPOT	38:ea:a7:7e:0c:b0	-69	2437	37.98068344254792	23.73290144902948	2015-04-21 13:37:25
45610	user19	STASY_HOLSPOT	38:ea:a7:7e:1b:20	-96	5220	37.98071292306926	23.732801719771306	2015-04-21 13:37:26
45611	user19	STASY_HOLSPOT	38:ea:a7:7e:1b:30	-91	2412	37.98073691765673	23.732887880282302	2015-04-21 13:37:26
45612	user19	STASY_HOLSPOT	38:ea:a7:7e:1b:20	-95	5220	37.98071292306926	23.732801719771306	2015-04-21 13:37:26
45613	user19	STASY_HOLSPOT	38:ea:a7:7e:3a:20	-86	5180	37.98071789056419	23.73282160697537	2015-04-21 13:37:27
45614	user19	STASY_HOLSPOT	38:ea:a7:7e:3a:30	-78	2437	37.98070375946709	23.732811007617226	2015-04-21 13:37:27
45615	user19	STASY_HOLSPOT	38:ea:a7:7e:09:20	-70	5220	37.98075246614298	23.732868205465838	2015-04-21 13:37:27
45616	user19	STASY_HOLSPOT	38:ea:a7:7e:09:30	-69	2412	37.98067557288179	23.732912581010652	2015-04-21 13:37:27
45617	user19	STASY_HOLSPOT	38:ea:a7:7e:3a:30	-85	2437	37.98070375946709	23.732811007617226	2015-04-21 13:37:28
45618	user19	STASY_HOLSPOT	38:ea:a7:7e:09:30	-83	2412	37.98067557288179	23.732912581010652	2015-04-21 13:37:28
45619	user19	Wind WiFi B6A298	a4:7e:39:b6:a2:98	-83	2422	37.941046245647414	23.74083110633279	2015-04-21 13:37:28
45620	user19	Excite Holidays	0a:18:d6:2d:b5:8a	-85	2462	37.94109723366769	23.740842092643625	2015-04-21 13:37:29
45621	user19	Vodafone-00258	90:a4:de:c6:5e:ca	-92	2452	37.94104405057038	23.74089293906649	2015-04-21 13:37:29
45622	user19	NetFasteR IAD 2 (PSTN)	00:05:59:15:81:0b	-95	2437	37.94099918526335	23.74085649884201	2015-04-21 13:37:30
45623	user19	HPM1217-0EADC7	02:28:88:bb:cd:ba	-85	2457	37.94108375578431	23.740842684427918	2015-04-21 13:37:30
45624	user19	FORTHnet	5a:98:35:a1:c3:a8	-86	2437	37.941044155420755	23.74076590221874	2015-04-21 13:37:31
45625	user19	SHELLSMART	58:98:35:a1:c3:a7	-88	2437	37.9411597766235	23.74085133341035	2015-04-21 13:37:31
45626	user19	conn-xa7e3e4	4c:09:b4:a7:e3:e4	-88	2412	37.94117366789062	23.740862323591827	2015-04-21 13:37:33
45627	user19	ote12345	4c:09:b4:a8:74:a4	-92	2462	37.941050162705814	23.740854230986102	2015-04-21 13:37:36
45628	user19	Wind WiFi B6A298	a4:7e:39:b6:a2:98	-86	2422	37.941046245647414	23.74083110633279	2015-04-21 13:37:36
45629	user19	Vodafone-00258	90:a4:de:c6:5e:ca	-93	2452	37.94104405057038	23.74089293906649	2015-04-21 13:37:37
45630	user19	HPM1217-0EADC7	02:28:88:bb:cd:ba	-90	2457	37.94108375578431	23.740842684427918	2015-04-21 13:37:37
45631	user19	ote12345	4c:09:b4:a8:74:a4	-89	2462	37.941050162705814	23.740854230986102	2015-04-21 13:37:37
45632	user19	Athens Metro Mall	00:15:6d:b0:b5:a0	-89	2412	37.9410989146859	23.740821904685095	2015-04-21 13:37:38
45633	user19	HP-Print-B0-Officejet Pro 8600	2c:59:e5:f3:24:b0	-93	2462	37.94119128712191	23.740775286541076	2015-04-21 13:37:38
45634	user19	TIDBIT	34:4d:ea:f8:b1:50	-91	2437	37.94113901796992	23.740787576146413	2015-04-21 13:37:38
45635	user19	OTE WiFi Fon	34:4d:ea:f8:b1:51	-90	2437	37.94123607243326	23.740846121155457	2015-04-21 13:37:38
45636	user19	BAROMETRO	14:60:80:9d:40:78	-97	2452	37.941248144284195	23.740904554944272	2015-04-21 13:37:39
45637	user19	Lagos	18:17:25:21:3d:22	-95	2452	37.941334880638244	23.740911655683927	2015-04-21 13:37:39
45638	user19	HOL_ZTE_4	2c:95:7f:4a:3c:70	-86	2417	37.94140668861655	23.740920322924453	2015-04-21 13:37:39
45639	user19	HP-Print-B0-Officejet Pro 8600	2c:59:e5:f3:24:b0	-92	2462	37.941612028867205	23.74090331531913	2015-04-21 13:37:40
45640	user19	ote12345	4c:09:b4:a8:74:a4	-91	2462	37.94160152910992	23.740893490762577	2015-04-21 13:37:40
45641	user19	EverestAP2	00:13:33:90:76:9c	-95	2437	37.94159652966603	23.74093800117695	2015-04-21 13:37:41
45642	user19	Lagos	18:17:25:21:3d:22	-96	2452	37.94167222684783	23.741012773320538	2015-04-21 13:37:43
45643	user19	Forthnet-12024	14:60:80:a1:20:24	-91	2467	37.94156415364399	23.740904256147783	2015-04-21 13:37:44
45644	user19	OTEf34dd0	d8:74:95:f3:4d:d0	-91	2462	37.94161021406267	23.74102178316029	2015-04-21 13:37:45
45645	user19	Kostas	64:b8:53:99:94:d0	-88	2437	37.941576219969896	23.741000685658594	2015-04-21 13:37:46
45646	user19	AndroidAP	9c:c1:72:3d:dd:4b	-89	2412	37.94168612700665	23.740946756009862	2015-04-21 13:37:49
45647	user19	HUAWEI-E5220-1124	d0:7a:b5:d4:11:24	-83	2412	37.94165325199603	23.740889438873158	2015-04-21 13:37:50
45648	user19	AndroidAP	f0:5a:09:28:8f:77	-82	2412	37.94166590771723	23.74094126395825	2015-04-21 13:37:51
45649	user19	FournoiMacedonias	a4:b1:e9:f2:e2:84	-93	2412	37.94169677748997	23.740910174842025	2015-04-21 13:37:53
45650	user19	TP-LINK_FFEBE3	00:27:19:ff:eb:e3	-94	2437	37.941694438273785	23.740966994821104	2015-04-21 13:37:54
45651	user19	FournoiMacedonias	a4:b1:e9:f2:e2:84	-92	2412	37.94172325465802	23.740923911462264	2015-04-21 13:37:56
45652	user19	FournoiMacedonias	a4:b1:e9:f2:e2:84	-91	2412	37.94178433848917	23.740843493485634	2015-04-21 13:37:57
45653	user19	HUAWEI-E5330-19DC	b4:30:52:e1:19:dc	-81	2412	37.94200615649664	23.74058447361236	2015-04-21 13:37:58
45654	user19	LWL-M	00:1b:0c:66:2b:61	-88	2412	37.94183786849805	23.74043421510509	2015-04-21 13:37:58
45655	user19	BOLERO	fc:c8:97:76:0b:58	-87	2462	37.94189257247719	23.74037266975569	2015-04-21 13:37:58
45656	user19	conn-x884884	14:60:80:88:48:84	-88	2472	37.94185495112487	23.740396402641462	2015-04-21 13:37:59
45657	user19	LetsGO3	00:e0:4b:c2:56:66	-91	2452	37.94179478292836	23.740263006120134	2015-04-21 13:38:00
45658	user19	BOLERO	fc:c8:97:76:0b:58	-84	2462	37.94189257247719	23.74037266975569	2015-04-21 13:38:00
45659	user19	HUAWEI-E5330-19DC	b4:30:52:e1:19:dc	-83	2412	37.94187578332289	23.740427388193066	2015-04-21 13:38:01
45660	user19	VodafoneMobileWiFi-40A997	f8:01:13:52:40:a9	-90	2462	37.94189402261121	23.740419490808492	2015-04-21 13:38:03
45661	user19	TP-LINK_3038FA	f8:1a:67:30:38:fa	-91	2457	37.94194613564584	23.740288696835986	2015-04-21 13:38:05
45662	user19	hol - NetFasteR WLAN 3	00:05:59:59:8d:ee	-90	2412	37.94129888267221	23.740341951089754	2015-04-21 13:38:06
45663	user19	Epilegin.gr	a4:7e:39:f3:84:48	-89	2412	37.941215822858666	23.740209690932993	2015-04-21 13:38:07
45664	user19	OTE WiFi Fon	a4:7e:39:f3:84:49	-91	2412	37.94124147224276	23.74033935075423	2015-04-21 13:38:07
45665	user19	BLUERED BOWLING	a4:b1:e9:f3:b9:17	-89	2412	37.940864084922794	23.74036574116219	2015-04-21 13:38:07
45666	user19	OTE WiFi Fon	34:4d:ea:f8:b1:51	-86	2437	37.940917674962975	23.740544795454216	2015-04-21 13:38:09
45667	user19	SHELLSMART	58:98:35:a1:c3:a7	-93	2437	37.94098119149718	23.740416114622946	2015-04-21 13:38:09
45668	user19	SHELLSMART	58:98:35:a1:c3:a7	-80	2437	37.94098119149718	23.740416114622946	2015-04-21 13:38:13
45669	user19	KINGTAN	1c:1d:67:73:6b:58	-90	2452	37.94005375834944	23.740600129407124	2015-04-21 13:38:14
45670	user19	LALITOYS	88:dc:96:18:3f:fc	-90	2452	37.94000133587982	23.740557201819158	2015-04-21 13:38:15
45671	user19	dc4a90	a4:7e:39:dc:4a:90	-92	2437	37.939025738576625	23.740910195391326	2015-04-21 13:38:16
45672	user19	Athens Metro Mall	00:15:6d:b0:e3:59	-84	2427	37.93908622995023	23.741022035663054	2015-04-21 13:38:16
45673	user19	OTE WiFi Fon	a4:7e:39:dc:4a:91	-94	2437	37.93905586631377	23.74088550826334	2015-04-21 13:38:17
45674	user19	Again 7	14:60:80:df:c7:b0	-90	2467	37.93848704681421	23.74125495388542	2015-04-21 13:38:18
45675	user19	OTEd3b3b0	a4:7e:39:d3:b3:b0	-90	2422	37.9383759388646	23.741277896521304	2015-04-21 13:38:19
45676	user19	OTE WiFi Fon	a4:7e:39:d3:b3:b1	-90	2422	37.93844998890109	23.741216255610286	2015-04-21 13:38:21
45677	user19	HOL_ZTE_4	34:4d:ea:87:83:84	-86	2412	37.93662410902832	23.74268513696329	2015-04-21 13:38:22
45678	user19	conn-xc26618	54:22:f8:c2:66:18	-94	2467	37.93659994994675	23.742534294108403	2015-04-21 13:38:22
45679	user19	starlights_wifi	00:05:59:28:9e:d6	-91	2412	37.93628096410648	23.74289043910518	2015-04-21 13:38:23
45680	user19	orangecafe	dc:02:8e:e6:c0:44	-87	2472	37.93627737504514	23.74301064053359	2015-04-21 13:38:24
45681	user19	CYTA1C7C13	58:98:35:8c:38:5b	-92	2437	37.93630143112113	23.742894239112992	2015-04-21 13:38:25
45682	user19	OTE WiFi Fon	34:4d:ea:f8:d8:51	-92	2417	37.93631671063751	23.742987865934534	2015-04-21 13:38:27
45683	user19	CYTA1C7C13	58:98:35:8c:38:5b	-91	2437	37.93630143112113	23.742894239112992	2015-04-21 13:38:27
45684	user19	Road24h	5e:da:34:17:60:a9	-92	2462	37.93577448599594	23.74318638317983	2015-04-21 13:38:30
45685	user19	TheConcept	b4:75:0e:88:fd:c2	-89	2412	37.935075763506	23.74366730159529	2015-04-21 13:38:30
45686	user19	TheConcept	b4:75:0e:88:fd:b2	-90	2412	37.93519589364738	23.74371211724695	2015-04-21 13:38:31
45687	user19	conn-x95a3b4	a0:ec:80:95:a3:b4	-90	2467	37.933438679087935	23.744255107232625	2015-04-21 13:38:31
45688	user19	OTEc1c950	a4:7e:39:c1:c9:50	-92	2467	37.93333021588369	23.744376158598957	2015-04-21 13:38:32
45689	user19	FRITZ!Box Fon WLAN 7140 Annex A	00:1a:4f:20:dc:50	-93	2412	37.93335815377098	23.744301483971928	2015-04-21 13:38:33
45690	user19	Arthrwsis	be:8b:97:8b:2a:f3	-90	2462	37.932893371966884	23.744280278864533	2015-04-21 13:38:33
45691	user19	dikaios	14:60:80:d9:95:38	-91	2437	37.93297532506843	23.74430239133002	2015-04-21 13:38:35
45692	user19	OTE WiFi Fon	14:60:80:d9:95:39	-90	2437	37.93303861385049	23.744351370556327	2015-04-21 13:38:36
45693	user19	conn-x2eead0	54:22:f8:2e:ea:d0	-88	2472	37.93138733007323	23.744413346051672	2015-04-21 13:38:37
45694	user19	TP-LINK_EAA040	14:cc:20:ea:a0:40	-91	2412	37.93140998085394	23.744424078523252	2015-04-21 13:38:37
45695	user19	elinco	00:1d:aa:b6:c9:98	-89	2437	37.930893608585855	23.744326164778656	2015-04-21 13:38:38
45696	user19	elinco	2c:26:c5:4d:b8:c8	-91	2437	37.93080369925039	23.74434811092783	2015-04-21 13:38:38
45697	user19	Forthnet-BE758F	9c:97:26:be:75:8f	-91	2412	37.930865283842806	23.744409200938794	2015-04-21 13:38:38
45698	user19	Wind WiFi 4FEF28	2c:26:c5:4f:ef:28	-92	2412	37.93083098664425	23.744358580611735	2015-04-21 13:38:40
45699	user19	ilioupoli_hotspot	24:a4:3c:9e:d2:3e	-93	2417	37.93093404503015	23.74435547058628	2015-04-21 13:38:40
45700	user19	$4159$	70:62:b8:12:f0:00	-84	2417	37.930438456613786	23.744291585727463	2015-04-21 13:38:41
45701	user19	clean_house	24:a4:3c:48:20:89	-89	5560	37.93048051918255	23.744309005627603	2015-04-21 13:38:41
45702	user19	AriannaNET	9c:97:26:9f:c4:ab	-87	2462	37.93033306129584	23.744359557859354	2015-04-21 13:38:42
45703	user19	Intersys	08:5b:0e:9b:b8:58	-89	2462	37.93039497707185	23.74444604183103	2015-04-21 13:38:42
45704	user19	cobi	14:60:80:87:7f:c4	-90	2452	37.930391856054484	23.744340357663642	2015-04-21 13:38:43
45705	user19	CYTA7C63	cc:1a:fa:4a:7c:63	-92	2437	37.93043940553118	23.74440377002059	2015-04-21 13:38:43
45706	user19	HOL ALU WLAN	72:ab:25:70:1d:91	-93	2412	37.930405890917534	23.744440376423924	2015-04-21 13:38:44
